id,firstname,lastname,contactType,jobTitle,description,favoriteUrl,urls,favoriteAddress,addresses,companies,nbInteractions,groups,createdAt,createdBy,addedToGroupAt,addedToGroupBy,Country,investment,linkedin-private-codex,linkedin-private-claude
a07fba21-33ff-4561-9e9f-dd55fadcf8ff,Ranjith,Menon,person,Partner and Managing Director,,https://www.linkedin.com/in/ranjith-menon-30715b4,https://www.linkedin.com/in/ranjith-menon-30715b4,,,Chiratae Ventures,0,Gen AI Investors In Asia,2026-02-15T20:38:22.995Z,Mirza Asceric,2026-02-15T20:38:22.995Z,Mirza Asceric,India,5,https://www.linkedin.com/in/ranjith-menon-30715b4,https://www.linkedin.com/in/ranjith-menon-30715b4
a12badc6-9c6d-4aff-b3f9-ac75a9cae858,Goh,Hian,person,Partner - Openspace Ventures,,https://www.linkedin.com/in/hiangoh,https://www.linkedin.com/in/hiangoh,,,"Love, Bonito",0,"Data Investors In Asia ,Gen AI Investors In Asia",2026-02-15T20:35:05.477Z,Mirza Asceric,2026-02-15T20:38:25.423Z,Mirza Asceric,Singapore,8,https://www.linkedin.com/in/hiangoh,https://www.linkedin.com/in/hiangoh
a1adb1a8-7b23-4b93-b1c2-6f8bb7ad2f41,James,X.,person,Managing Partner,,https://www.linkedin.com/in/james-x-6a44671,https://www.linkedin.com/in/james-x-6a44671,,,X Square Capital,0,"Data Investors In Asia ,Gen AI Investors In Asia",2026-02-15T20:35:05.477Z,Mirza Asceric,2026-02-15T20:38:22.877Z,Mirza Asceric,China,2,https://www.linkedin.com/in/james-x-6a44671,https://www.linkedin.com/in/james-x-6a44671
a1cc49cc-c471-4713-a167-1e0d88e16b40,Yasuaki,M.,person,Strategic Partnerships,,https://www.linkedin.com/in/yasuakimori,https://www.linkedin.com/in/yasuakimori,,,Osaro,0,Gen AI Investors In Asia,2026-02-15T20:38:22.995Z,Mirza Asceric,2026-02-15T20:38:22.995Z,Mirza Asceric,Japan,1,https://www.linkedin.com/in/yasuakimori,https://www.linkedin.com/in/yasuakimori
a22038f8-79bd-4ca2-aae8-c6cc5b41c5f3,Patrick,Poon,person,The University of British Columbia,,https://www.linkedin.com/in/patrick-poon-20190b6,https://www.linkedin.com/in/patrick-poon-20190b6,,,,0,"Data Investors In Asia ,Gen AI Investors In Asia",2026-02-15T20:35:05.477Z,Mirza Asceric,2026-02-15T20:38:23.170Z,Mirza Asceric,Hong Kong SAR,10,https://www.linkedin.com/in/patrick-poon-20190b6,https://www.linkedin.com/in/patrick-poon-20190b6
a2c72f8b-b458-4852-8326-bfaa3f3a3cc8,Dave,Ng,person,General Partner,,https://www.linkedin.com/in/dave-ng-487773,https://www.linkedin.com/in/dave-ng-487773,,,Eight Roads Ventures,0,"Data Investors In Asia ,Gen AI Investors In Asia",2026-02-15T20:35:05.477Z,Mirza Asceric,2026-02-15T20:38:25.171Z,Mirza Asceric,Singapore,10,https://www.linkedin.com/in/dave-ng-487773,https://www.linkedin.com/in/dave-ng-487773
a36e8f23-7704-4aa2-bd2b-79611260a4da,Monica,Mehta,person,VP - Strategic Initiatives,,https://www.linkedin.com/in/monica-mehta-738b8018,https://www.linkedin.com/in/monica-mehta-738b8018,,,Wadhwani Foundation,0,Gen AI Investors In Asia,2026-02-15T20:38:22.995Z,Mirza Asceric,2026-02-15T20:38:22.995Z,Mirza Asceric,India,7,https://www.linkedin.com/in/monica-mehta-738b8018,https://www.linkedin.com/in/monica-mehta-738b8018
a468f573-70d4-4db1-beb7-23e7530d803f,Ramesh,Gopalkrishna,person,Regional Vice President of Sales (ASEAN) - Salesforce & Slack,,https://www.linkedin.com/in/rameshgo,https://www.linkedin.com/in/rameshgo,,,Slack,0,Gen AI Investors In Asia,2026-02-15T20:38:22.995Z,Mirza Asceric,2026-02-15T20:38:22.995Z,Mirza Asceric,Singapore,3,https://www.linkedin.com/in/rameshgo,https://www.linkedin.com/in/rameshgo
ac634f41-dbe3-4430-9c2f-39424f28873a,Hans,Back,person,Managing Partner,,https://www.linkedin.com/in/hans-de-back-25691045,https://www.linkedin.com/in/hans-de-back-25691045,,,Ascent Venture Group,0,"Data Investors In Asia ,Gen AI Investors In Asia",2026-02-15T20:35:05.477Z,Mirza Asceric,2026-02-15T20:38:25.252Z,Mirza Asceric,Singapore,12,https://www.linkedin.com/in/hans-de-back-25691045,https://www.linkedin.com/in/hans-de-back-25691045
ad14ae21-4161-4dca-a395-38b6d23bdb39,Mian,Ali,person,Chief Solutions Architect,,https://www.linkedin.com/in/mianmali,https://www.linkedin.com/in/mianmali,,,TransData,0,Gen AI Investors In Asia,2026-02-15T20:38:22.995Z,Mirza Asceric,2026-02-15T20:38:22.995Z,Mirza Asceric,Pakistan,4,https://www.linkedin.com/in/mianmali,https://www.linkedin.com/in/mianmali
af1462a0-85cb-44c9-8363-b860256a23e6,Titan,Capital,person,Admin,,https://www.linkedin.com/in/bipin-shah-81510421,https://www.linkedin.com/in/bipin-shah-81510421,,,Titan Capital,0,Gen AI Investors In Asia,2026-02-15T20:38:20.794Z,Mirza Asceric,2026-02-15T20:38:20.794Z,Mirza Asceric,India,10,https://www.linkedin.com/in/bipin-shah-81510421,https://www.linkedin.com/in/bipin-shah-81510421
af364a5e-88fc-4771-9c2c-513f2c41d2bd,Jing,Sun,person,Co-Founder,,https://www.linkedin.com/in/cbetasun,https://www.linkedin.com/in/cbetasun,,,Machinefi Lab,0,Gen AI Investors In Asia,2026-02-15T20:38:20.794Z,Mirza Asceric,2026-02-15T20:38:20.794Z,Mirza Asceric,Singapore,17,https://www.linkedin.com/in/cbetasun,https://www.linkedin.com/in/cbetasun
b0cca0aa-ec13-4765-8c0e-d806a650fca4,Alex,Dzyuba,person,Founder & CEO,,https://www.linkedin.com/in/alexdzyuba,https://www.linkedin.com/in/alexdzyuba,,,Lucid Reality Labs,0,Gen AI Investors In Asia,2026-02-15T20:38:22.995Z,Mirza Asceric,2026-02-15T20:38:22.995Z,Mirza Asceric,Singapore,1,https://www.linkedin.com/in/alexdzyuba,https://www.linkedin.com/in/alexdzyuba
b10db96e-be1d-4b32-8683-c38b03fc25ba,Benjamin,Abbott,person,Principal,,https://www.linkedin.com/in/benjaminabbott,https://www.linkedin.com/in/benjaminabbott,,,Howdy Ventures,0,Gen AI Investors In Asia,2026-02-15T20:38:22.995Z,Mirza Asceric,2026-02-15T20:38:22.995Z,Mirza Asceric,Singapore,13,https://www.linkedin.com/in/benjaminabbott,https://www.linkedin.com/in/benjaminabbott
b273aaf9-bfe6-40af-ba40-8a8fea68a408,Shreya,Agrawal,person,"Director, Strategy and Investments",,https://www.linkedin.com/in/shreya-deb-agrawal-3503512,https://www.linkedin.com/in/shreya-deb-agrawal-3503512,,,Omidyar Network India,0,Gen AI Investors In Asia,2026-02-15T20:38:22.995Z,Mirza Asceric,2026-02-15T20:38:22.995Z,Mirza Asceric,India,4,https://www.linkedin.com/in/shreya-deb-agrawal-3503512,https://www.linkedin.com/in/shreya-deb-agrawal-3503512
b32c648e-b713-4321-87ac-2f1f37b299a7,Carman,Chan,person,Limited Partner,,https://www.linkedin.com/in/carmanchan,https://www.linkedin.com/in/carmanchan,,,Click Ventures,0,"Data Investors In Asia ,Gen AI Investors In Asia",2026-02-15T20:35:05.477Z,Mirza Asceric,2026-02-15T20:38:23.176Z,Mirza Asceric,Hong Kong SAR,40,https://www.linkedin.com/in/carmanchan,https://www.linkedin.com/in/carmanchan
b6f06bcf-75a0-4065-ae22-67a466ed101c,Deepinder,Dhingra,person,Founder & CEO,,https://www.linkedin.com/in/deepinder-singh-dhingra-66bb54,https://www.linkedin.com/in/deepinder-singh-dhingra-66bb54,,,RevSure AI,0,Gen AI Investors In Asia,2026-02-15T20:38:20.794Z,Mirza Asceric,2026-02-15T20:38:20.794Z,Mirza Asceric,India,1,https://www.linkedin.com/in/deepinder-singh-dhingra-66bb54,https://www.linkedin.com/in/deepinder-singh-dhingra-66bb54
b7308ba9-ad3c-49c2-982d-11a61cbd13d0,Peter,Yoong,person,Founder,,https://www.linkedin.com/in/peteyoong,https://www.linkedin.com/in/peteyoong,,,Pulsifi,0,Gen AI Investors In Asia,2026-02-15T20:38:20.794Z,Mirza Asceric,2026-02-15T20:38:20.794Z,Mirza Asceric,Malaysia,5,https://www.linkedin.com/in/peteyoong,https://www.linkedin.com/in/peteyoong
b80f1e1e-0720-417a-9c38-0a4c0ca8e69b,Vinayak,Nath,person,Founding Co-Chair Alliance Task Force,,https://www.linkedin.com/in/iamvinayaknath,https://www.linkedin.com/in/iamvinayaknath,,,Venture Catalysts,0,Gen AI Investors In Asia,2026-02-15T20:38:20.794Z,Mirza Asceric,2026-02-15T20:38:20.794Z,Mirza Asceric,India,5,https://www.linkedin.com/in/iamvinayaknath,https://www.linkedin.com/in/iamvinayaknath
b9114611-a03a-467d-a4f8-04d2032b870e,Daisuke,Suzuki,person,投資家,,https://www.linkedin.com/in/daisuke-suzuki-sony,https://www.linkedin.com/in/daisuke-suzuki-sony,,,Fast Label,0,"Data Investors In Asia ,Gen AI Investors In Asia",2026-02-15T20:35:05.477Z,Mirza Asceric,2026-02-15T20:38:22.855Z,Mirza Asceric,Japan,13,https://www.linkedin.com/in/daisuke-suzuki-sony,https://www.linkedin.com/in/daisuke-suzuki-sony
bb41f50c-7093-4299-bd5a-2d900b8dd06a,Vikrant,Varshney,person,"Angel Investor, Ecosystem enabler & Mentor; 
Managing Partner - SucSEED Indovation Ventures","Angel Investor, Ecosystem enabler & Mentor; 
Managing Partner - SucSEED Indovation Ventures + Angel Investor, Ecosystem enabler & Mentor; 
Managing Partner - SucSEED Indovation Ventures",https://www.linkedin.com/in/vikrantvarshney-innovation,https://www.linkedin.com/in/vikrantvarshney-innovation,,,,0,"Data Investors In Asia ,Gen AI Investors In Asia",2026-02-15T20:35:05.477Z,Mirza Asceric,2026-02-15T20:38:22.734Z,Mirza Asceric,India,20,https://www.linkedin.com/in/vikrantvarshney-innovation,https://www.linkedin.com/in/vikrantvarshney-innovation
bbe027b2-1941-4ed5-9758-becd4ea00a82,Ronak,Maniar,person,Board Member,,https://www.linkedin.com/in/ronakmaniar,https://www.linkedin.com/in/ronakmaniar,,,Nutanix,0,Gen AI Investors In Asia,2026-02-15T20:38:20.794Z,Mirza Asceric,2026-02-15T20:38:20.794Z,Mirza Asceric,India,1,https://www.linkedin.com/in/ronakmaniar,https://www.linkedin.com/in/ronakmaniar
bd562546-9713-4a28-a5f6-ac7cf336ac64,Lynda,Low,person,Vice President Asia/ GM ASEAN,,https://www.linkedin.com/in/lyndalow,https://www.linkedin.com/in/lyndalow,,,Quantumcyte Biotech,0,"Data Investors In Asia ,Gen AI Investors In Asia",2026-02-15T20:35:05.477Z,Mirza Asceric,2026-02-15T20:38:25.606Z,Mirza Asceric,Singapore,2,https://www.linkedin.com/in/lyndalow,https://www.linkedin.com/in/lyndalow
c00f4b64-1756-4b8f-8c4a-6457cc652a38,Ryan,Collins,person,"Managing Partner, Europe & APAC",,https://www.linkedin.com/in/rrryandc,https://www.linkedin.com/in/rrryandc,,,MassMutual Ventures,0,Gen AI Investors In Asia,2026-02-15T20:38:20.794Z,Mirza Asceric,2026-02-15T20:38:20.794Z,Mirza Asceric,Singapore,11,https://www.linkedin.com/in/rrryandc,https://www.linkedin.com/in/rrryandc
c1b974bf-ea6c-4a11-9cfa-cd2654006ce5,Gary,Leung,person,Tech Investment Professional,,https://www.linkedin.com/in/gary-leung-0080a273,https://www.linkedin.com/in/gary-leung-0080a273,,,,0,"Data Investors In Asia ,Gen AI Investors In Asia",2026-02-15T20:35:05.477Z,Mirza Asceric,2026-02-15T20:38:25.685Z,Mirza Asceric,Hong Kong SAR,5,https://www.linkedin.com/in/gary-leung-0080a273,https://www.linkedin.com/in/gary-leung-0080a273
c2371bb5-2f4a-4361-943d-5aa9a50ffaf6,Jason,T.,person,Member,,http://www.linkedin.com/in/jasontsai83,http://www.linkedin.com/in/jasontsai83,,,XA Network,0,Gen AI Investors In Asia,2026-02-15T20:38:20.794Z,Mirza Asceric,2026-02-15T20:38:20.794Z,Mirza Asceric,Singapore,4,https://www.linkedin.com/in/jasontsai83,https://www.linkedin.com/in/jasontsai83
c3154df5-03e3-44e2-a4aa-21c8a3f32d4a,Bharat,Kapoor,person,Investor,,https://www.linkedin.com/in/bharat-kapoor-09b29039,https://www.linkedin.com/in/bharat-kapoor-09b29039,"Chennai, Tamil Nadu, India","Chennai, Tamil Nadu, India",K50 Ventures,0,"Data Investors In Asia ,Gen AI Investors In Asia",2026-02-15T20:35:05.477Z,Mirza Asceric,2026-02-15T20:38:23.025Z,Mirza Asceric,India,5,https://www.linkedin.com/in/bharat-kapoor-09b29039,https://www.linkedin.com/in/bharat-kapoor-09b29039
c557cb36-6c42-4664-bc86-44fa5c698948,Avnish,Chhabria,person,Founder,,https://www.linkedin.com/in/avnishchhabria,https://www.linkedin.com/in/avnishchhabria,,,Wellbeing Nutrition,0,Gen AI Investors In Asia,2026-02-15T20:38:20.794Z,Mirza Asceric,2026-02-15T20:38:20.794Z,Mirza Asceric,India,2,https://www.linkedin.com/in/avnishchhabria,https://www.linkedin.com/in/avnishchhabria
c5cab6cc-ca42-46f5-8a97-de345467e71a,Siddarth,Pai,person,Co-Chair of Regulatory Affairs Committee,Founding Partner at 3one4 Capital & Co-Chair Regulatory Affairs Committee at IVCA,https://www.linkedin.com/in/siddarthpai,https://www.linkedin.com/in/siddarthpai,,,3one4 Capital,0,Gen AI Investors In Asia,2026-02-15T20:38:22.995Z,Mirza Asceric,2026-02-15T20:38:22.995Z,Mirza Asceric,India,5,https://www.linkedin.com/in/siddarthpai,https://www.linkedin.com/in/siddarthpai
c8184c34-2eaf-492c-aa55-c63d0a1eb6d0,Anuj,Maheshwari,person,"Managing Director & Head, Agri-Food",,https://www.linkedin.com/in/anuj-maheshwari-135aaa1,https://www.linkedin.com/in/anuj-maheshwari-135aaa1,,,Temasek,0,Gen AI Investors In Asia,2026-02-15T20:38:22.995Z,Mirza Asceric,2026-02-15T20:38:22.995Z,Mirza Asceric,Singapore,4,https://www.linkedin.com/in/anuj-maheshwari-135aaa1,https://www.linkedin.com/in/anuj-maheshwari-135aaa1
c83a5be4-b7bf-4a1f-bc26-fd5a09e71d08,Alap,Bharadwaj,person,"Director, Scaled SME Sales, Acquisitions & Onboarding, Asia Pacific",,https://www.linkedin.com/in/alap-bharadwaj-b241704,https://www.linkedin.com/in/alap-bharadwaj-b241704,,,Google,0,Gen AI Investors In Asia,2026-02-15T20:38:22.995Z,Mirza Asceric,2026-02-15T20:38:22.995Z,Mirza Asceric,Singapore,5,https://www.linkedin.com/in/alap-bharadwaj-b241704,https://www.linkedin.com/in/alap-bharadwaj-b241704
c97f3cc7-9156-4345-b39c-476c238776ba,Nikki,L.,person,Senior Portfolio Manager,,https://www.linkedin.com/in/nikkilimhx,https://www.linkedin.com/in/nikkilimhx,,,SGInnovate,0,Gen AI Investors In Asia,2026-02-15T20:38:20.794Z,Mirza Asceric,2026-02-15T20:38:20.794Z,Mirza Asceric,Singapore,7,https://www.linkedin.com/in/nikkilimhx,https://www.linkedin.com/in/nikkilimhx
c98fe278-bc1a-45df-8673-d1e7b0385692,YC,Ng,person,Partner,,https://www.linkedin.com/in/yichungng,https://www.linkedin.com/in/yichungng,,,Ac Ventures,0,Gen AI Investors In Asia,2026-02-15T20:38:20.794Z,Mirza Asceric,2026-02-15T20:38:20.794Z,Mirza Asceric,Indonesia,14,https://www.linkedin.com/in/yichungng,https://www.linkedin.com/in/yichungng
ca3ca040-06aa-4f47-bcd1-8840ff7df26b,Ad,Ketelaars,person,"Member, Investment Panel, Strategic Research Innovation Fund, NTUitive POC Gap Fund",,https://www.linkedin.com/in/ad-ketelaars-b122814,https://www.linkedin.com/in/ad-ketelaars-b122814,,,Ntuitive,0,"Data Investors In Asia ,Gen AI Investors In Asia",2026-02-15T20:35:05.477Z,Mirza Asceric,2026-02-15T20:38:23.350Z,Mirza Asceric,Singapore,5,https://www.linkedin.com/in/ad-ketelaars-b122814,https://www.linkedin.com/in/ad-ketelaars-b122814
caaa73ea-75fd-4213-973e-e2bee8730d49,Anna,Gong,person,CEO & Founder,,https://www.linkedin.com/in/annagong,https://www.linkedin.com/in/annagong,,,Perx Technologies,0,Gen AI Investors In Asia,2026-02-15T20:38:22.995Z,Mirza Asceric,2026-02-15T20:38:22.995Z,Mirza Asceric,Singapore,3,https://www.linkedin.com/in/annagong,https://www.linkedin.com/in/annagong
cf263071-82ff-43f2-b207-86e7fa6d3e8d,Sean,L.,person,Limited Partner,,https://www.linkedin.com/in/seanlimsg,https://www.linkedin.com/in/seanlimsg,,,SeaTown Holdings International,0,Gen AI Investors In Asia,2026-02-15T20:38:20.794Z,Mirza Asceric,2026-02-15T20:38:20.794Z,Mirza Asceric,Singapore,2,https://www.linkedin.com/in/seanlimsg,https://www.linkedin.com/in/seanlimsg
d1477e70-4ca0-4ddb-8880-67b8c6e1008f,Hongda,Xiao,person,Investment Director,,https://www.linkedin.com/in/hongda-xiao-7b770016,https://www.linkedin.com/in/hongda-xiao-7b770016,,,Tencent Holdings,0,"Data Investors In Asia ,Gen AI Investors In Asia",2026-02-15T20:35:05.477Z,Mirza Asceric,2026-02-15T20:38:25.107Z,Mirza Asceric,China,6,https://www.linkedin.com/in/hongda-xiao-7b770016,https://www.linkedin.com/in/hongda-xiao-7b770016
d1cd60c6-3583-4b7e-b5d3-2bd168b49173,Steve,P.,person,Director,,https://www.linkedin.com/in/steve-p-5b9bb565,https://www.linkedin.com/in/steve-p-5b9bb565,,,Umc Capital 宏誠創投,0,Gen AI Investors In Asia,2026-02-15T20:38:20.794Z,Mirza Asceric,2026-02-15T20:38:20.794Z,Mirza Asceric,Taiwan,12,https://www.linkedin.com/in/steve-p-5b9bb565,https://www.linkedin.com/in/steve-p-5b9bb565
d42b1ed8-9362-4890-9068-0ca11563f71e,Kasper,Svendsen,person,Co-Founder & Chief Strategy Officer,,https://www.linkedin.com/in/kasperabildgaard,https://www.linkedin.com/in/kasperabildgaard,,,Frankly Insure,0,Gen AI Investors In Asia,2026-02-15T20:38:20.794Z,Mirza Asceric,2026-02-15T20:38:20.794Z,Mirza Asceric,Thailand,1,https://www.linkedin.com/in/kasperabildgaard,https://www.linkedin.com/in/kasperabildgaard
d4663907-94d6-420f-9852-cc8ee9a9ace8,Chinmay,Kulkarni,person,Founder,Done playing the Retail Investment game with clueless advisors? Speak to us to Turbo-charge your Investment Performance and make it a breeze to Manage. Hiring for Multiple positions.,https://www.linkedin.com/in/chinmaykulkarni,https://www.linkedin.com/in/chinmaykulkarni,,,Bakerstreet Digital,0,Gen AI Investors In Asia,2026-02-15T20:38:20.794Z,Mirza Asceric,2026-02-15T20:38:20.794Z,Mirza Asceric,India,5,https://www.linkedin.com/in/chinmaykulkarni,https://www.linkedin.com/in/chinmaykulkarni
d6567f5f-1443-496f-a610-7bef89ed971c,Dev,Khare,person,Partner,Partner at Lightspeed + Partner at Lightspeed,https://www.linkedin.com/in/dkhare,https://www.linkedin.com/in/dkhare,,,Lightspeed India Partners Advisors,0,"Data Investors In Asia ,Gen AI Investors In Asia",2026-02-15T20:35:05.477Z,Mirza Asceric,2026-02-15T20:38:23.690Z,Mirza Asceric,India,10,https://www.linkedin.com/in/dkhare,https://www.linkedin.com/in/dkhare
d6c44f29-003f-4bf8-8f46-d115df5043d7,Suyash,Choudhari,person,Promoter,Angel Investor,https://www.linkedin.com/in/suyash-choudhari-497572136,https://www.linkedin.com/in/suyash-choudhari-497572136,,,Sbl Energy Limited,0,Gen AI Investors In Asia,2026-02-15T20:38:20.794Z,Mirza Asceric,2026-02-15T20:38:20.794Z,Mirza Asceric,India,12,https://www.linkedin.com/in/suyash-choudhari-497572136,https://www.linkedin.com/in/suyash-choudhari-497572136
d92a24c3-708f-477c-b427-1b28d2eee87b,Victor,Tan,person,Chief Investment Officer,,https://www.linkedin.com/in/victortansg,https://www.linkedin.com/in/victortansg,,,Mighty Jaxx,0,Gen AI Investors In Asia,2026-02-15T20:38:22.995Z,Mirza Asceric,2026-02-15T20:38:22.995Z,Mirza Asceric,Singapore,5,https://www.linkedin.com/in/victortansg,https://www.linkedin.com/in/victortansg
db2f8910-876e-4d0f-96e4-8dfa62066f3c,Ming,See,person,Director,,https://www.linkedin.com/in/ming-you-see-4b684416,https://www.linkedin.com/in/ming-you-see-4b684416,,,Temasek,0,Gen AI Investors In Asia,2026-02-15T20:38:20.794Z,Mirza Asceric,2026-02-15T20:38:20.794Z,Mirza Asceric,Singapore,6,https://www.linkedin.com/in/ming-you-see-4b684416,https://www.linkedin.com/in/ming-you-see-4b684416
db9c2b17-b7ab-4123-a878-d76ea3037bbc,Chris,Reed,person,The Only CEO and Founder with a Mohawk,,https://www.linkedin.com/in/b2bsocialmarketing,https://www.linkedin.com/in/b2bsocialmarketing,,,Black Marketing,0,"Data Investors In Asia ,Gen AI Investors In Asia",2026-02-15T20:35:05.477Z,Mirza Asceric,2026-02-15T20:38:25.492Z,Mirza Asceric,Singapore,1,https://www.linkedin.com/in/b2bsocialmarketing,https://www.linkedin.com/in/b2bsocialmarketing
df2aae07-3aad-4072-9fb0-99c8601e0ed4,Anil,Bhaskaran,person,"Vice President - Architecture and Platform Advisory, Asia Pacific & Japan",,https://www.linkedin.com/in/anilpb,https://www.linkedin.com/in/anilpb,,,SAP,0,Gen AI Investors In Asia,2026-02-15T20:38:20.794Z,Mirza Asceric,2026-02-15T20:38:20.794Z,Mirza Asceric,Singapore,2,https://www.linkedin.com/in/anilpb,https://www.linkedin.com/in/anilpb
df88dcd7-5033-49e7-980e-d1d9c4122327,James,Poon,person,Investor,,https://www.linkedin.com/in/james-poon-a94267a8,https://www.linkedin.com/in/james-poon-a94267a8,,,EquityZen,0,"Data Investors In Asia ,Gen AI Investors In Asia",2026-02-15T20:35:05.477Z,Mirza Asceric,2026-02-15T20:38:23.646Z,Mirza Asceric,Hong Kong SAR,26,https://www.linkedin.com/in/james-poon-a94267a8,https://www.linkedin.com/in/james-poon-a94267a8
e2c3b1bf-a232-4b9b-b8da-f32524129560,Vernon,V.,person,Principal,,https://www.linkedin.com/in/vernonvasu,https://www.linkedin.com/in/vernonvasu,,,Mantai Ventures,0,Gen AI Investors In Asia,2026-02-15T20:38:20.794Z,Mirza Asceric,2026-02-15T20:38:20.794Z,Mirza Asceric,Singapore,3,https://www.linkedin.com/in/vernonvasu,https://www.linkedin.com/in/vernonvasu
e3fdaaa7-540f-4aa5-b248-2df55040ae2c,Ying,Wu,person,Managing Director,,https://www.linkedin.com/in/wuyingscc,https://www.linkedin.com/in/wuyingscc,,,Hike Capital,0,Gen AI Investors In Asia,2026-02-15T20:38:22.995Z,Mirza Asceric,2026-02-15T20:38:22.995Z,Mirza Asceric,China,4,https://www.linkedin.com/in/wuyingscc,https://www.linkedin.com/in/wuyingscc
e47bd84f-a86a-42e9-9462-2c9c150f0981,Saemin,Ahn,person,Partner,,https://www.linkedin.com/in/saeminahn,https://www.linkedin.com/in/saeminahn,,,Global Knowledge,0,Gen AI Investors In Asia,2026-02-15T20:38:20.794Z,Mirza Asceric,2026-02-15T20:38:20.794Z,Mirza Asceric,Singapore,13,https://www.linkedin.com/in/saeminahn,https://www.linkedin.com/in/saeminahn
e63fac0a-1662-4f92-a509-8753a6db9352,Soo,Yong,person,Investor,,https://www.linkedin.com/in/soo-ping-yong-b027aa22,https://www.linkedin.com/in/soo-ping-yong-b027aa22,,,Walden International,0,"Data Investors In Asia ,Gen AI Investors In Asia",2026-02-15T20:35:05.477Z,Mirza Asceric,2026-02-15T20:38:25.307Z,Mirza Asceric,Singapore,6,https://www.linkedin.com/in/soo-ping-yong-b027aa22,https://www.linkedin.com/in/soo-ping-yong-b027aa22
e7bddcca-61e7-4ef3-b8a8-d0df72f894fb,Takeshi,Kanamori,person,代表取締役,,https://www.linkedin.com/in/takeshikanamori,https://www.linkedin.com/in/takeshikanamori,,,,0,"Data Investors In Asia ,Gen AI Investors In Asia",2026-02-15T20:35:05.477Z,Mirza Asceric,2026-02-15T20:38:22.846Z,Mirza Asceric,Japan,17,https://www.linkedin.com/in/takeshikanamori,https://www.linkedin.com/in/takeshikanamori
e8990c97-15a0-482d-b954-a3fd5738c1ad,Rajneesh,Bhandari,person,Founder,,https://www.linkedin.com/in/rajneesh-bhandari-5564b1a9,https://www.linkedin.com/in/rajneesh-bhandari-5564b1a9,,,Futurecure Health Private Limited,0,Gen AI Investors In Asia,2026-02-15T20:38:20.794Z,Mirza Asceric,2026-02-15T20:38:20.794Z,Mirza Asceric,India,6,https://www.linkedin.com/in/rajneesh-bhandari-5564b1a9,https://www.linkedin.com/in/rajneesh-bhandari-5564b1a9
e8c1cb14-d9cd-484c-ba71-14d7b96fd233,Jimmy,Hu,person,Entrepreneur & Investor,,https://www.linkedin.com/in/jimmyadv,https://www.linkedin.com/in/jimmyadv,,,,0,"Data Investors In Asia ,Gen AI Investors In Asia",2026-02-15T20:35:05.477Z,Mirza Asceric,2026-02-15T20:38:25.240Z,Mirza Asceric,China,6,https://www.linkedin.com/in/jimmyadv,https://www.linkedin.com/in/jimmyadv
e9a4ee08-4e89-4c89-bf12-bc731abb5178,Anva,Anva,person,Database Specialist,Database Specialist (Sybase & NoSQL)| AI & ML | Early Stage SaaS Investor,https://www.linkedin.com/in/sybanva,https://www.linkedin.com/in/sybanva,,,Confidential,0,Gen AI Investors In Asia,2026-02-15T20:38:22.995Z,Mirza Asceric,2026-02-15T20:38:22.995Z,Mirza Asceric,India,5,https://www.linkedin.com/in/sybanva,https://www.linkedin.com/in/sybanva
e9ec83bb-1f4d-427d-8662-1a04a7a83bc9,Simin,Zhou,person,"Global Head of Strategy, Partnerships and Acquisitions",,https://www.linkedin.com/in/siminzhou1,https://www.linkedin.com/in/siminzhou1,London,London,UL,0,"Data Investors In Asia ,Gen AI Investors In Asia",2026-02-15T20:35:05.477Z,Mirza Asceric,2026-02-15T20:38:23.087Z,Mirza Asceric,Singapore,7,https://www.linkedin.com/in/siminzhou1,https://www.linkedin.com/in/siminzhou1
e9fb54af-2849-446e-8989-0e71a2362bfb,Sebastien,Peretti,person,Business Development Partner,,https://www.linkedin.com/in/sebastien-de-peretti,https://www.linkedin.com/in/sebastien-de-peretti,,,GATEWATCHER,0,"Data Investors In Asia ,Gen AI Investors In Asia",2026-02-15T20:35:05.477Z,Mirza Asceric,2026-02-15T20:38:23.175Z,Mirza Asceric,Singapore,1,https://www.linkedin.com/in/sebastien-de-peretti,https://www.linkedin.com/in/sebastien-de-peretti
ec2e52d7-1b62-4635-bf04-f8913717ca71,Adith,Podhar,person,Founding Partner,,https://gembacapital.in/,https://gembacapital.in/,,,Gemba Capital,0,Gen AI Investors In Asia,2026-02-15T20:38:22.995Z,Mirza Asceric,2026-02-15T20:38:22.995Z,Mirza Asceric,India,19,,
eef3d11e-7c95-4c67-a035-64a42934aab5,Rohit,Shankar,person,Angel Investor,,https://www.linkedin.com/in/rohitshankar,https://www.linkedin.com/in/rohitshankar,,,UrbanMatrix Technologies,0,Gen AI Investors In Asia,2026-02-15T20:38:20.794Z,Mirza Asceric,2026-02-15T20:38:20.794Z,Mirza Asceric,India,7,https://www.linkedin.com/in/rohitshankar,https://www.linkedin.com/in/rohitshankar
ef677bdd-4f8c-4a45-8cf8-523085eed011,Achmad,Ristanto,person,Founder Formula E untuk Indonesia,,https://www.linkedin.com/in/achmad-ristanto-570171102,https://www.linkedin.com/in/achmad-ristanto-570171102,,,Independent,0,Gen AI Investors In Asia,2026-02-15T20:38:20.794Z,Mirza Asceric,2026-02-15T20:38:20.794Z,Mirza Asceric,Indonesia,4,https://www.linkedin.com/in/achmad-ristanto-570171102,https://www.linkedin.com/in/achmad-ristanto-570171102
