id,firstname,lastname,contactType,jobTitle,description,favoriteUrl,urls,companies,nbInteractions,groups,createdAt,createdBy,addedToGroupAt,addedToGroupBy,Country,Investment,linkedin-private-codex,linkedin-private-claude
f2b40d1e-3dfc-4f54-9c4c-49127f3b59c1,Mehmet,Goezuem,person,İndependent Board Member,,https://www.linkedin.com/in/mehmet-sait-gözüm-01212221,https://www.linkedin.com/in/mehmet-sait-gözüm-01212221,Mondi Group,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,Turkey,2,https://www.linkedin.com/in/mehmet-sait-gözüm-01212221,https://www.linkedin.com/in/mehmet-sait-g
f2cff452-c9bb-4ea7-bae6-494aeec54f86,Amit,Giladi,person,Co-founder,,https://www.linkedin.com/in/amitgiladi,https://www.linkedin.com/in/amitgiladi,Shopsea,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,Israel,1,https://www.linkedin.com/in/amitgiladi,https://www.linkedin.com/in/amitgiladi
f2f2bbbf-b3e5-47b8-a6ce-677e60c0e239,Ran,Achituv,person,Managing Partner,,https://www.linkedin.com/in/rachituv,https://www.linkedin.com/in/rachituv,Entrée Capital,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:09.389Z,Mirza Asceric,2026-02-15T20:40:09.389Z,Mirza Asceric,Israel,13,https://www.linkedin.com/in/rachituv,https://www.linkedin.com/in/rachituv
f30bfba7-f8af-4672-b6c5-469bd3912a51,Orkun,Tekin,person,Co-Founder & CRO,,https://www.linkedin.com/in/orkuntekin,https://www.linkedin.com/in/orkuntekin,Otelz.com,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,Turkey,13,https://www.linkedin.com/in/orkuntekin,https://www.linkedin.com/in/orkuntekin
f35d64e9-3d4b-4624-adf8-a4ad02798629,Aleyna,Doekuek,person,Operation Specialist,,https://www.linkedin.com/in/aleyna-dökük-68a889172,https://www.linkedin.com/in/aleyna-dökük-68a889172,Origin Logistics,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,Turkey,1,https://www.linkedin.com/in/aleyna-dökük-68a889172,https://www.linkedin.com/in/aleyna-d
f385f67b-e09f-4e23-b52e-3cf2b50dd5fb,Yoav,Shaked,person,Board Member,,https://www.linkedin.com/in/yoav-shaked-2001355,https://www.linkedin.com/in/yoav-shaked-2001355,AIVF,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:09.389Z,Mirza Asceric,2026-02-15T20:40:09.389Z,Mirza Asceric,Israel,3,https://www.linkedin.com/in/yoav-shaked-2001355,https://www.linkedin.com/in/yoav-shaked-2001355
f5d9ce28-70c1-4c12-8cbc-6092e11a1d04,Alexander,Abasheev,person,Senior Associate,,https://www.linkedin.com/in/alexanderabasheev,https://www.linkedin.com/in/alexanderabasheev,McKinsey & Company,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,United Arab Emirates,1,https://www.linkedin.com/in/alexanderabasheev,https://www.linkedin.com/in/alexanderabasheev
f83e67dc-b36b-4cf9-a562-a95b64eb8d51,Ido,Yablonka,person,Co-Founder and CEO,,https://www.linkedin.com/in/idoyablonka,https://www.linkedin.com/in/idoyablonka,Codota,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:11.611Z,Mirza Asceric,2026-02-15T20:40:11.611Z,Mirza Asceric,Israel,1,https://www.linkedin.com/in/idoyablonka,https://www.linkedin.com/in/idoyablonka
f85c8cae-1b3e-49db-b178-a57cf1ad3a54,Shy,Datika,person,"Founder & CEO, President INX Digital assets listing & trading",,https://www.linkedin.com/in/shy-datika-4a241,https://www.linkedin.com/in/shy-datika-4a241,INX,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:09.389Z,Mirza Asceric,2026-02-15T20:40:09.389Z,Mirza Asceric,Israel,6,https://www.linkedin.com/in/shy-datika-4a241,https://www.linkedin.com/in/shy-datika-4a241
f86ef5dc-4438-4f1e-a6b0-dbca590f2862,Yagmur,Agirbas,person,R&D Application Intern,,https://www.linkedin.com/in/yagmur-agirbas,https://www.linkedin.com/in/yagmur-agirbas,Bunge,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:09.389Z,Mirza Asceric,2026-02-15T20:40:09.389Z,Mirza Asceric,Turkey,1,https://www.linkedin.com/in/yagmur-agirbas,https://www.linkedin.com/in/yagmur-agirbas
f87af156-8b81-4c51-ab8a-3e9f885568c0,Firat,Isbecer,person,CEO,"Firat Isbecer is an entrepreneur and a seed investor. His first venture Pozitron, a mobile software company focusing on digital banking, com...",https://www.linkedin.com/in/firat-isbecer-080362,https://www.linkedin.com/in/firat-isbecer-080362,Commencis,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,Turkey,7,https://www.linkedin.com/in/firat-isbecer-080362,https://www.linkedin.com/in/firat-isbecer-080362
f8e20de7-9131-4482-b8eb-506450ae8581,Ofer,Wald,person,Mentor,,https://www.linkedin.com/in/oferwald,https://www.linkedin.com/in/oferwald,500 Startups,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,Israel,1,https://www.linkedin.com/in/oferwald,https://www.linkedin.com/in/oferwald
fc0271a2-7c5e-4e89-991a-4a27155bc1d8,Serdar,Oner,person,Owner,,https://www.linkedin.com/in/serdaroner,https://www.linkedin.com/in/serdaroner,Markethink,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:09.389Z,Mirza Asceric,2026-02-15T20:40:09.389Z,Mirza Asceric,Turkey,3,https://www.linkedin.com/in/serdaroner,https://www.linkedin.com/in/serdaroner
fd892369-46b2-4c45-9369-26af63ef53e6,Marc,Gaffan,person,CEO,,https://www.linkedin.com/in/marc-gaffan,https://www.linkedin.com/in/marc-gaffan,Hysolate,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,Israel,2,https://www.linkedin.com/in/marc-gaffan,https://www.linkedin.com/in/marc-gaffan
fe5cfa89-9d2c-4440-a83c-dc51a3a2bfaa,Magnus,Kjoller,person,Founder and owner,,https://www.linkedin.com/in/magnuskjoeller,https://www.linkedin.com/in/magnuskjoeller,Kjøller,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,United Arab Emirates,36,https://www.linkedin.com/in/magnuskjoeller,https://www.linkedin.com/in/magnuskjoeller
ffd1f5e3-3ee4-4a41-9d2a-5161bfd94315,Hatem,Dowidar,person,Group CEO,,https://www.linkedin.com/in/hatem-dowidar-7362b6,https://www.linkedin.com/in/hatem-dowidar-7362b6,e&,0,Top 300 Angel Investors in Middle East,2026-02-15T20:40:07.108Z,Mirza Asceric,2026-02-15T20:40:07.108Z,Mirza Asceric,United Arab Emirates,7,https://www.linkedin.com/in/hatem-dowidar-7362b6,https://www.linkedin.com/in/hatem-dowidar-7362b6
